Point ID,Acceleration_0,Acceleration_1,Acceleration_2,Acceleration_Magnitude,Displacement_0,Displacement_1,Displacement_2,Displacement_Magnitude,ExtraDof1,Points_0,Points_1,Points_2,Points_Magnitude,Velocity_0,Velocity_1,Velocity_2,Velocity_Magnitude
62,0,0,0,0,0,0,0,0,302.857,0.102052,0.0001,0,0.102052,0,0,0,0
63,0,0,0,0,0,0,0,0,302.924,0.101085,0.0001,0,0.101085,0,0,0,0
64,0,0,0,0,0,0,0,0,300.987,0.133133,0.0001,0,0.133133,0,0,0,0
65,0,0,0,0,0,0,0,0,293.298,0.61497,0.0001,0,0.61497,0,0,0,0
66,0,0,0,0,0,0,0,0,293.368,0.586888,0.0001,0,0.586888,0,0,0,0
67,0,0,0,0,0,0,0,0,302.611,0.105673,0.0001,0,0.105673,0,0,0,0
68,0,0,0,0,0,0,0,0,300.19,0.149235,0.0001,0,0.149236,0,0,0,0
69,0,0,0,0,0,0,0,0,293.146,0.709398,0.0001,0,0.709398,0,0,0,0
70,0,0,0,0,0,0,0,0,301.905,0.116826,0.0001,0,0.116826,0,0,0,0
71,0,0,0,0,0,0,0,0,299.655,0.161237,0.0001,0,0.161237,0,0,0,0
72,0,0,0,0,0,0,0,0,302.011,0.115078,0.0001,0,0.115078,0,0,0,0
73,0,0,0,0,0,0,0,0,302.778,0.103194,0.0001,0,0.103194,0,0,0,0
74,0,0,0,0,0,0,0,0,302.689,0.104519,0.0001,0,0.104519,0,0,0,0
75,0,0,0,0,0,0,0,0,301.407,0.125385,0.0001,0,0.125385,0,0,0,0
76,0,0,0,0,0,0,0,0,293.188,0.676316,0.0001,0,0.676316,0,0,0,0
77,0,0,0,0,0,0,0,0,293.239,0.64475,0.0001,0,0.64475,0,0,0,0
78,0,0,0,0,0,0,0,0,301.532,0.123188,0.0001,0,0.123188,0,0,0,0
79,0,0,0,0,0,0,0,0,299.082,0.175319,0.0001,0,0.175319,0,0,0,0
80,0,0,0,0,0,0,0,0,299.273,0.17048,0.0001,0,0.17048,0,0,0,0
81,0,0,0,0,0,0,0,0,302.848,0.102175,0.0001,0,0.102175,0,0,0,0
82,0,0,0,0,0,0,0,0,293.755,0.488219,0.0001,0,0.488219,0,0,0,0
83,0,0,0,0,0,0,0,0,298.472,0.191911,0.0001,0,0.191911,0,0,0,0
84,0,0,0,0,0,0,0,0,298.675,0.186202,0.0001,0,0.186202,0,0,0,0
85,0,0,0,0,0,0,0,0,293.298,0.615091,0.0001,0,0.615091,0,0,0,0
86,0,0,0,0,0,0,0,0,293.448,0.560039,0.0001,0,0.560039,0,0,0,0
87,0,0,0,0,0,0,0,0,293.539,0.53485,0.0001,0,0.53485,0,0,0,0
88,0,0,0,0,0,0,0,0,298.045,0.2047,0.0001,0,0.2047,0,0,0,0
89,0,0,0,0,0,0,0,0,300.98,0.133253,0.0001,0,0.133253,0,0,0,0
90,0,0,0,0,0,0,0,0,293.368,0.586767,0.0001,0,0.586767,0,0,0,0
91,0,0,0,0,0,0,0,0,296.954,0.242978,0.0001,0,0.242978,0,0,0,0
92,0,0,0,0,0,0,0,0,293.448,0.560163,0.0001,0,0.560163,0,0,0,0
93,0,0,0,0,0,0,0,0,294.659,0.375107,0.0001,0,0.375107,0,0,0,0
94,0,0,0,0,0,0,0,0,293.642,0.510789,0.0001,0,0.510789,0,0,0,0
95,0,0,0,0,0,0,0,0,294.163,0.42692,0.0001,0,0.42692,0,0,0,0
96,0,0,0,0,0,0,0,0,294.318,0.408777,0.0001,0,0.408777,0,0,0,0
97,0,0,0,0,0,0,0,0,294.844,0.359475,0.0001,0,0.359475,0,0,0,0
98,0,0,0,0,0,0,0,0,297.834,0.211451,0.0001,0,0.211451,0,0,0,0
99,0,0,0,0,0,0,0,0,294.016,0.446214,0.0001,0,0.446214,0,0,0,0
100,0,0,0,0,0,0,0,0,294.162,0.427047,0.0001,0,0.427047,0,0,0,0
101,0,0,0,0,0,0,0,0,295.231,0.330977,0.0001,0,0.330977,0,0,0,0
102,0,0,0,0,0,0,0,0,297.397,0.226359,0.0001,0,0.226359,0,0,0,0
103,0,0,0,0,0,0,0,0,297.612,0.21882,0.0001,0,0.21882,0,0,0,0
104,0,0,0,0,0,0,0,0,298.468,0.192033,0.0001,0,0.192033,0,0,0,0
105,0,0,0,0,0,0,0,0,294.486,0.391369,0.0001,0,0.391369,0,0,0,0
106,0,0,0,0,0,0,0,0,296.73,0.252112,0.0001,0,0.252112,0,0,0,0
107,0,0,0,0,0,0,0,0,295.035,0.344778,0.0001,0,0.344778,0,0,0,0
108,0,0,0,0,0,0,0,0,294.016,0.446329,0.0001,0,0.446329,0,0,0,0
109,0,0,0,0,0,0,0,0,297.176,0.234439,0.0001,0,0.234439,0,0,0,0
110,0,0,0,0,0,0,0,0,297.393,0.226484,0.0001,0,0.226484,0,0,0,0
111,0,0,0,0,0,0,0,0,296.511,0.261509,0.0001,0,0.261509,0,0,0,0
112,0,0,0,0,0,0,0,0,295.644,0.305187,0.0001,0,0.305187,0,0,0,0
113,0,0,0,0,0,0,0,0,295.855,0.29347,0.0001,0,0.29347,0,0,0,0
114,0,0,0,0,0,0,0,0,296.072,0.282171,0.0001,0,0.282171,0,0,0,0
115,0,0,0,0,0,0,0,0,296.289,0.271681,0.0001,0,0.271681,0,0,0,0
116,0,0,0,0,0,0,0,0,293.112,0.74457,0.0001,0,0.74457,0,0,0,0
117,0,0,0,0,0,0,0,0,297.172,0.234563,0.0001,0,0.234563,0,0,0,0
118,0,0,0,0,0,0,0,0,301.78,0.118914,0.0001,0,0.118914,0,0,0,0
119,0,0,0,0,0,0,0,0,301.265,0.127948,0.0001,0,0.127948,0,0,0,0
120,0,0,0,0,0,0,0,0,300.017,0.15301,0.0001,0,0.15301,0,0,0,0
121,0,0,0,0,0,0,0,0,300.184,0.149356,0.0001,0,0.149356,0,0,0,0
122,0,0,0,0,0,0,0,0,293.048,0.861897,0.0001,0,0.861897,0,0,0,0
123,0,0,0,0,0,0,0,0,299.278,0.170337,0.0001,0,0.170337,0,0,0,0
124,0,0,0,0,0,0,0,0,302.128,0.113176,0.0001,0,0.113176,0,0,0,0
125,0,0,0,0,0,0,0,0,295.436,0.317654,0.0001,0,0.317654,0,0,0,0
126,0,0,0,0,0,0,0,0,297.616,0.218699,0.0001,0,0.218699,0,0,0,0
127,0,0,0,0,0,0,0,0,297.83,0.211571,0.0001,0,0.211571,0,0,0,0
128,0,0,0,0,0,0,0,0,296.291,0.271558,0.0001,0,0.271558,0,0,0,0
129,0,0,0,0,0,0,0,0,295.033,0.344896,0.0001,0,0.344896,0,0,0,0
130,0,0,0,0,0,0,0,0,296.509,0.261626,0.0001,0,0.261626,0,0,0,0
131,0,0,0,0,0,0,0,0,302.225,0.111631,0.0001,0,0.111631,0,0,0,0
132,0,0,0,0,0,0,0,0,295.857,0.293347,0.0001,0,0.293347,0,0,0,0
133,0,0,0,0,0,0,0,0,294.319,0.408657,0.0001,0,0.408657,0,0,0,0
134,0,0,0,0,0,0,0,0,293.539,0.534721,0.0001,0,0.534721,0,0,0,0
135,0,0,0,0,0,0,0,0,296.07,0.282291,0.0001,0,0.282291,0,0,0,0
136,0,0,0,0,0,0,0,0,299.464,0.165774,0.0001,0,0.165774,0,0,0,0
137,0,0,0,0,0,0,0,0,299.078,0.175422,0.0001,0,0.175422,0,0,0,0
138,0,0,0,0,0,0,0,0,294.484,0.391486,0.0001,0,0.391486,0,0,0,0
139,0,0,0,0,0,0,0,0,299.65,0.161358,0.0001,0,0.161358,0,0,0,0
140,0,0,0,0,0,0,0,0,293.642,0.510915,0.0001,0,0.510915,0,0,0,0
141,0,0,0,0,0,0,0,0,302.931,0.100983,0.0001,0,0.100983,0,0,0,0
142,0,0,0,0,0,0,0,0,302.993,0.1001,0.0001,0,0.1001,0,0,0,0
143,0,0,0,0,0,0,0,0,303,0.0999995,0.0001,0,0.0999996,0,0,0,0
144,0,0,0,0,0,0,0,0,298.679,0.186091,0.0001,0,0.186091,0,0,0,0
145,0,0,0,0,0,0,0,0,295.642,0.305326,0.0001,0,0.305326,0,0,0,0
146,0,0,0,0,0,0,0,0,299.469,0.165645,0.0001,0,0.165645,0,0,0,0
